"Replicate.Name","Column","Area.Value","Mz.Value","RT.Value","SN.Value","Alignment.ID","Metabolite.Name","Adduct.type","MS.MS.assigned","Reference.RT","Reference.m.z","Comment","S.N.average","Spectrum.reference.file.name"
"171023_Blk_ProcessBlk_2","HILICNeg",3553395,135.03,6.459,0.3606066,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Blk_ProcessBlk_3","HILICNeg",2947677,135.03,6.627,0.1027317,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_Sept29QC_1","HILICNeg",8876168,135.03,6.36,6.399191,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Full1","HILICNeg",8683940,135.03,6.387,6.31496,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Full2","HILICNeg",8683816,135.03,6.514,2.210699,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Full3","HILICNeg",8666609,135.03,6.435,2.508789,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Full4","HILICNeg",9656103,135.03,6.451,2.727668,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Half1","HILICNeg",6607114,135.03,6.373,1.341844,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Half2","HILICNeg",7321118,135.03,6.458,1.121981,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Half3","HILICNeg",6118378,135.03,6.447,1.381468,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4_Half4","HILICNeg",6414842,135.03,6.44,1.473432,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4Neg_dda1","HILICNeg",8152361,135.03,6.464,2.11764,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4Neg_dda2","HILICNeg",8347866,135.03,6.425,2.532464,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4Neg_dda3","HILICNeg",8122249,135.03,6.461,2.338258,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Poo_TruePooWeek4Neg_dda4","HILICNeg",9209192,135.03,6.447,2.823931,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2Control5um_1","HILICNeg",6249180,135.03,6.552,1.222275,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2Control5um_2","HILICNeg",6179552,135.03,6.465,1.274887,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2Control5um_3","HILICNeg",16102764,135.03,6.499,8.175321,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DMB5um_1","HILICNeg",8459748,135.03,6.432,3.761111,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DMB5um_2","HILICNeg",7615860,135.03,6.448,2.106688,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DMB5um_3","HILICNeg",8695245,135.03,6.488,2.36685,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DMBnoBT5um_1","HILICNeg",7384076,135.03,6.473,2.10586,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DMBnoBT5um_2","HILICNeg",10185258,135.03,6.412,4.199809,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DMBnoBT5um_3","HILICNeg",7625424,135.03,6.407,2.217113,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DSW5um_1","HILICNeg",10639410,135.03,6.492,2.760138,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DSW5um_2","HILICNeg",11156499,135.03,6.454,4.22943,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2DSW5um_3","HILICNeg",13036726,135.03,6.512,3.857366,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2noBT5um_1","HILICNeg",7850205,135.03,6.432,2.388573,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2noBT5um_2","HILICNeg",11674453,135.03,6.405,3.825319,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2noBT5um_3","HILICNeg",15706617,135.03,6.48,6.596418,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2WBT5um_1","HILICNeg",5924934,135.03,6.412,1.222535,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2WBT5um_2","HILICNeg",10427628,135.03,6.466,2.501858,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IL2WBT5um_3","HILICNeg",5917954,135.03,6.476,1.255248,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IT05um_1","HILICNeg",6118738,135.03,6.44,1.535894,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IT05um_2","HILICNeg",7008431,135.03,6.44,1.612067,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Smp_IT05um_3","HILICNeg",8524688,135.03,6.423,1.941733,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Std_4uMStdinH20_1","HILICNeg",3760112,135.03,6.563,0.1607503,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Std_4uMStdinH20_2","HILICNeg",4255821,135.03,6.578,0.42821,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Std_4uMStdinMatrix_1","HILICNeg",5407726,135.03,6.283,0.735925,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171023_Std_4uMStdinMatrix_2","HILICNeg",4682321,135.03,6.242,0.8600402,"409","Hypoxanthine","[M-H]-","FALSE","5.53","135.03069","G; not in standard mix ","5.02","171009_Smp_IL1noBT5um_3"
"171002_Blk_ProcessBlk_1","HILICNeg",2219522,137.023,2.149,6.512592,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Blk_ProcessBlk_2","HILICNeg",2265065,137.023,2.116,5.893333,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Blk_ProcessBlk_3","HILICNeg",5986048,137.023,2.147,21.79016,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_Sept29QC_1","HILICNeg",2461722,137.023,2.166,6.182838,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Full1","HILICNeg",1921920,137.023,2.168,4.807883,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Full2","HILICNeg",1637131,137.023,2.169,3.895227,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Full3","HILICNeg",1780324,137.023,2.131,4.627188,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Full4","HILICNeg",1892482,137.023,2.104,4.702331,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Half1","HILICNeg",1301330,137.023,2.151,2.292941,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Half2","HILICNeg",1203635,137.023,2.158,2.453705,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Half3","HILICNeg",1224749,137.023,2.125,2.154034,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1_Half4","HILICNeg",1389179,137.023,2.096,2.583564,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1Neg_dda1","HILICNeg",1664702,137.023,2.156,7.559035,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1Neg_dda2","HILICNeg",1616209,137.023,2.153,7.043421,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1Neg_dda3","HILICNeg",1740207,137.023,2.123,6.609778,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Poo_TruePooWeek1Neg_dda4","HILICNeg",1870108,137.023,2.079,8.945763,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1Control_1","HILICNeg",1657176,137.023,2.155,4.193472,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1Control_2","HILICNeg",1613434,137.023,2.166,3.955721,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1Control_3","HILICNeg",1919097,137.023,2.163,5.447624,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1DMB_1","HILICNeg",1426100,137.023,2.147,3.037035,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1DMB_2","HILICNeg",1402288,137.023,2.11,3.137996,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1DMB_3","HILICNeg",1758983,137.023,2.141,4.365741,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1DMBnoBT_1","HILICNeg",1535230,137.023,2.121,3.306974,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1DMBnoBT_2","HILICNeg",1904270,137.023,2.132,5.177919,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1DSW_1","HILICNeg",1444421,137.023,2.139,3.730061,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1DSW_3","HILICNeg",1624782,137.023,2.174,3.913688,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1noBT_1","HILICNeg",1699490,137.023,2.165,4.088416,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1noBT_2","HILICNeg",1969576,137.023,2.175,5.637967,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1noBT_3","HILICNeg",1652461,137.023,2.119,3.972241,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1WBT_1","HILICNeg",1766977,137.023,2.159,4.517334,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1WBT_2","HILICNeg",1208541,137.023,2.13,1.808284,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IL1WBT_3","HILICNeg",1601731,137.023,2.138,4.020296,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IT0_1","HILICNeg",1764112,137.023,2.122,4.487664,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IT0_2","HILICNeg",2336252,137.023,2.165,7.010859,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Smp_IT0_3","HILICNeg",1725082,137.023,2.124,3.991916,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Std_4uMStdinH20_1a","HILICNeg",558004480,137.023,2.204,1248.112,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Std_4uMStdinH20_2","HILICNeg",547500608,137.023,2.086,2101.655,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Std_4uMStdinMatrix_1","HILICNeg",419499648,137.023,2.179,1728.114,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171002_Std_4uMStdinMatrix_2","HILICNeg",568143040,137.023,2.081,2195.195,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Blk_ProcessBlk_1","HILICNeg",1656945,137.023,2.137,6.730799,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Blk_ProcessBlk_2","HILICNeg",1693366,137.023,2.115,6.372621,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Blk_ProcessBlk_3","HILICNeg",5185999,137.023,2.141,21.43496,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_Sept29QC_1","HILICNeg",1803170,137.023,2.149,5.744137,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Full1","HILICNeg",1304121,137.023,2.147,4.587526,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Full2","HILICNeg",1266804,137.023,2.142,4.948424,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Full3","HILICNeg",1415822,137.023,2.13,5.481387,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Full4","HILICNeg",1607262,137.023,2.093,6.023917,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Half1","HILICNeg",777365,137.023,2.14,2.534685,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Half2","HILICNeg",748849,137.023,2.147,2.901433,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Half3","HILICNeg",762312,137.023,2.128,2.949837,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Poo_TruePooWeek2_Half4","HILICNeg",883796,137.023,2.09,3.17778,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_DSW700m_1","HILICNeg",853427,137.023,2.132,2.980771,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_DSW700m_2","HILICNeg",1301772,137.023,2.16,5.402804,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_DSW700m_3","HILICNeg",1459801,137.023,2.149,5.923634,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1Control5um_1","HILICNeg",1080288,137.023,2.168,3.869936,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1Control5um_2","HILICNeg",1461284,137.023,2.156,5.6517,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1Control5um_3","HILICNeg",1570382,137.023,2.163,6.123501,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DMB5um_1","HILICNeg",1383162,137.023,2.149,5.510332,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DMB5um_2","HILICNeg",1946728,137.023,2.126,7.512307,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DMB5um_3","HILICNeg",896243,137.023,2.151,3.393409,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DMBnoBT5um_1","HILICNeg",1189446,137.023,2.105,4.391154,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DMBnoBT5um_2","HILICNeg",1386982,137.023,2.145,5.429565,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DMBnoBT5um_3","HILICNeg",1297336,137.023,2.132,4.947707,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DSW5um_1","HILICNeg",1358086,137.023,2.145,5.237432,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DSW5um_2","HILICNeg",1174173,137.023,2.134,4.447799,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1DSW5um_3","HILICNeg",1340009,137.023,2.159,5.250463,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1noBT5um_1","HILICNeg",1824735,137.023,2.157,7.015811,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1noBT5um_2","HILICNeg",1230643,137.023,2.173,4.622406,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1noBT5um_3","HILICNeg",1091654,137.023,2.119,3.947213,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1WBT5um_1","HILICNeg",1779380,137.023,2.146,7.159296,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1WBT5um_2","HILICNeg",1046233,137.023,2.119,3.944241,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IL1WBT5um_3","HILICNeg",895523,137.023,2.138,3.162044,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IT05um_1","HILICNeg",1433020,137.023,2.116,5.59198,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IT05um_2","HILICNeg",2338888,137.023,2.163,9.581908,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Smp_IT05um_3","HILICNeg",980884,137.023,2.136,3.846203,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Std_4uMStdinH20_1","HILICNeg",464634944,137.023,2.144,1929.125,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Std_4uMStdinH20_2","HILICNeg",568535552,137.023,2.074,2249.626,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Std_4uMStdinMatrix_1","HILICNeg",437851808,137.023,2.144,1821.75,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171009_Std_4uMStdinMatrix_2","HILICNeg",577070848,137.023,2.074,2292.917,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171016_Blk_ProcessBlk_1","HILICNeg",1263987,137.023,2.189,5.07553,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171016_Blk_ProcessBlk_2","HILICNeg",1480440,137.023,2.137,5.862393,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
"171016_Blk_ProcessBlk_3","HILICNeg",3807304,137.023,2.184,10.53916,"436","Salicylic Acid","[M-H]-","TRUE","2.18","137.0233","G;","223.14","171002_Poo_TruePooWeek1Neg_dda3"
